age,gender,split,final,nationality,size,weight
27,W,02:23:15,05:40:30,DE,152.76,56.5
50,M,02:20:57,05:40:31,DE,163.91,66.4
31,W,02:30:42,05:40:31,IT,156.06,49.3
42,W,02:23:42,05:40:31,IT,154.03,51.9
46,M,02:19:34,05:40:32,IT,166.54,65.4
49,M,02:14:12,05:40:33,IT,166.19,64.3
59,M,02:24:43,05:40:34,IT,164.2,64.3
34,W,02:24:04,05:40:35,DE,155.64,57.6
32,W,02:22:20,05:40:35,IT,156.21,50.6
29,M,02:11:02,05:40:35,AU,164.65,60.5
43,W,02:25:43,05:40:36,IT,155.66,41.7
25,W,02:30:09,05:40:37,IT,156.62,41.1
50,M,02:16:40,05:40:37,DE,169.91,62.7
52,W,02:23:45,05:40:37,IT,153.45,49.1
26,W,02:21:41,05:40:36,DE,154.63,56.6
37,M,02:21:30,05:40:39,DE,164.65,94.9
36,W,02:26:46,05:40:40,IT,155.62,45.3
69,M,02:20:33,05:40:40,IT,160.27,62.1
56,M,02:23:46,05:40:40,DE,162.19,91.9
34,W,02:23:39,05:40:40,AU,144.43,45.5
31,M,02:24:26,05:40:41,AU,163.67,60.7
26,W,02:22:26,05:40:41,IT,154.2,44.2
36,W,02:26:30,05:40:41,AU,144.34,45.7
45,M,02:06:32,05:40:42,IT,166.61,76.2
45,M,02:27:42,05:40:43,DE,161.13,62.2
52,M,02:37:01,05:40:43,AU,162.26,62.5
33,W,02:25:29,05:40:44,DE,155.96,59.2
54,M,02:16:15,05:40:44,IT,162.56,60.1
43,M,02:21:59,05:40:45,DE,164.16,67.6
31,W,02:33:23,05:40:45,IT,155.92,49.6
26,M,02:36:24,05:40:46,IT,166.62,75.5
26,W,02:13:45,05:40:46,DE,152.9,56.6
47,M,02:23:14,05:40:47,IT,163.67,76.2
44,M,02:07:41,05:40:47,IT,166.43,62.7
43,W,02:21:09,05:40:47,AU,142.67,46.2
22,W,02:20:02,05:40:47,AU,143.6,41.9
26,W,02:22:53,05:40:47,IT,156.64,44.2
57,M,02:12:16,05:40:46,DE,160.53,63
26,W,02:21:26,05:40:46,AU,144.56,49.2
64,M,02:16:12,05:40:46,AU,162.29,77.6
40,W,02:26:10,05:40:46,IT,155.76,49.2
31,W,02:25:53,05:40:46,IT,155.73,46.4
47,W,02:11:25,05:40:46,DE,154.11,61.2
56,M,02:05:11,05:40:49,IT,164.56,65
36,M,02:34:12,05:40:49,DE,160.32,63
31,M,02:29:59,05:40:50,AU,164.52,76.5
56,W,02:24:36,05:40:50,IT,155.26,46.7
36,M,02:06:03,05:40:51,IT,164.39,60.5
50,W,02:21:11,05:40:51,DE,155.5,59.1
30,W,02:25:41,05:40:52,AU,144.6,46.5
31,W,02:24:39,05:40:52,IT,154.31,41
44,M,02:17:59,05:40:52,AU,167.69,61.6
50,W,02:16:39,05:40:52,IT,155.27,44.1
67,W,02:22:04,05:40:52,IT,154.66,46.2
47,W,02:13:41,05:40:53,DE,156.63,56.6
43,W,02:17:30,05:40:53,AU,145.12,45.9
50,M,02:33:54,05:40:54,DE,161.32,62.6
26,W,02:11:55,05:40:54,IT,155.16,41.4
52,M,02:29:36,05:40:54,AU,162.63,79.4
32,W,02:21:16,05:40:56,IT,154.02,52.1
42,W,02:16:19,05:40:56,IT,154.9,51.2
31,M,02:19:00,05:40:56,IT,166,62.6
31,W,02:21:55,05:40:57,AU,145.44,49.6
32,W,02:35:12,05:40:57,DE,155.24,56.7
41,M,02:34:59,05:40:56,AU,167.27,64.6
29,W,02:24:33,05:40:56,IT,154.16,50.2
30,W,02:19:16,05:40:59,IT,155.44,46.3
53,M,02:32:26,05:40:59,IT,162.02,62.6
40,M,02:16:52,05:40:59,IT,164.64,76.3
42,W,02:22:15,05:40:59,AU,145.43,50.1
43,M,02:17:25,05:41:00,DE,161.61,67.9
39,W,02:14:22,05:41:00,IT,154.01,46.9
34,W,02:23:52,05:41:00,AU,145.76,50
40,M,02:21:04,05:41:01,DE,162.5,66
36,W,02:13:39,05:41:02,IT,155.19,41.3
37,M,02:30:17,05:41:02,AU,166.1,63
19,W,02:11:46,05:41:02,AU,144.56,53
36,W,02:22:44,05:41:02,IT,155.31,46.1
22,W,02:16:53,05:41:03,AU,144.53,46
36,M,02:20:35,05:41:03,AU,167.74,60.9
36,W,02:24:39,05:41:03,IT,154.57,46.9
27,M,02:06:35,05:41:04,AU,165.34,60.5
59,W,02:27:26,05:41:04,DE,154.55,61.2
39,M,02:14:33,05:41:04,DE,169.93,67.6
26,W,02:26:07,05:41:04,DE,154.6,55.6
23,M,02:26:36,05:41:05,AU,164.77,67.1
36,W,02:25:50,05:41:06,DE,151.36,57.7
32,M,02:27:13,05:41:07,AU,163.75,63
39,W,02:25:40,05:41:07,AU,144.57,46.6
54,M,02:15:52,05:41:07,AU,159.71,77.9
42,M,01:56:03,05:41:07,IT,167.21,61.6
39,W,02:22:01,05:41:06,AU,145.44,41.6
37,W,02:17:40,05:41:09,AU,145.14,45.7
27,W,02:24:13,05:41:10,AU,144.22,41.7
40,M,02:16:44,05:41:10,IT,163.75,61.2
45,M,02:21:56,05:41:10,DE,169.77,91
26,M,02:05:34,05:41:10,AU,165.72,65.2
26,M,02:06:46,05:41:11,AU,165.64,63.3
25,W,02:09:26,05:41:12,DE,155.53,56.6
36,M,02:23:00,05:41:12,DE,162.6,63.6
46,W,02:12:16,05:41:12,IT,154.33,42.6
31,W,02:21:16,05:41:13,IT,156.31,49.9
31,W,02:22:43,05:41:13,AU,146.01,46.3
32,M,02:09:56,05:41:13,DE,166.13,63.1
41,M,02:15:17,05:41:14,IT,163.15,67.6
32,M,02:24:47,05:41:14,AU,166.96,60.2
49,W,02:16:59,05:41:15,IT,154.53,46.9
63,M,02:15:06,05:41:15,AU,165.37,62.5
57,W,02:13:16,05:41:15,IT,154.11,51.1
31,W,02:15:56,05:41:16,IT,155.64,46.2
25,W,02:13:04,05:41:16,IT,156.72,46
43,M,02:17:25,05:41:16,DE,169.05,67.3
46,W,02:20:46,05:41:17,DE,155.11,61.6
45,M,02:21:26,05:41:17,DE,162.65,62.7
41,W,02:35:35,05:41:17,AU,143.15,41.6
45,W,02:17:40,05:41:16,AU,144.61,50.6
59,M,02:17:55,05:41:16,DE,161.99,91.6
42,M,02:22:20,05:41:16,DE,166.63,66.1
31,W,02:26:56,05:41:20,DE,155.66,57.1
46,W,02:33:36,05:41:20,DE,154.62,56.2
62,M,02:25:46,05:41:21,IT,165.06,65.3
29,W,02:07:25,05:41:21,AU,144.14,42.9
71,M,02:15:37,05:41:21,DE,165.61,60.2
65,M,02:15:23,05:41:21,AU,161.74,67.3
27,M,02:23:54,05:41:22,AU,167.69,60.6
36,W,02:27:50,05:41:23,AU,144.59,45.4
43,W,02:34:24,05:41:23,AU,145.79,46.9
37,M,02:17:34,05:41:24,DE,161.42,64.5
41,M,02:17:21,05:41:25,DE,163.12,92.5
54,M,02:21:46,05:41:27,DE,163.13,66.7
39,M,02:23:12,05:41:27,IT,167.51,76.9
37,W,02:22:00,05:41:27,IT,156.45,45.5
46,M,02:16:43,05:41:27,DE,164.77,62.9
56,M,02:24:29,05:41:27,IT,166.47,61.4
56,W,02:24:07,05:41:26,AU,143.92,49.9
46,W,02:13:50,05:41:26,AU,144.61,41.2
42,W,02:16:24,05:41:26,AU,144.46,45.4
42,M,02:19:02,05:41:29,DE,165.04,62.6
23,W,02:24:27,05:41:29,DE,156.05,57.5
56,M,02:22:35,05:41:29,DE,163.7,66.6
36,M,02:10:11,05:41:30,DE,160.96,62.6
50,M,02:14:47,05:41:30,IT,165.72,61.9
30,M,02:34:31,05:41:30,DE,163.3,65.4
66,M,02:16:46,05:41:31,DE,163.12,92.1
31,M,02:17:30,05:41:31,AU,164.66,77.6
25,W,02:37:22,05:41:32,AU,144.72,41.2
23,M,02:14:47,05:41:32,AU,163.64,79.5
56,M,02:29:20,05:41:32,DE,164.43,66.3
41,M,02:10:52,05:41:33,AU,160.49,91.3
39,W,02:20:33,05:41:33,DE,155.09,57.6
45,M,02:06:56,05:41:33,IT,164.46,62.6
51,M,02:17:35,05:41:34,DE,161.93,65.5
75,M,02:26:55,05:41:34,IT,160.66,76.1
51,M,02:29:01,05:41:34,DE,161.93,67.7
46,W,02:20:16,05:41:34,DE,155.95,56.6
45,W,02:29:16,05:41:34,AU,147.4,41.2
36,W,02:25:54,05:41:34,IT,157.22,46.6
32,M,02:31:52,05:41:35,AU,161.59,64
36,M,02:25:17,05:41:36,AU,166.64,62
41,M,02:16:01,05:41:36,IT,161.63,79.1
31,M,02:23:21,05:41:36,DE,163.71,62.6
50,M,02:24:41,05:41:36,AU,161.36,63
34,W,02:17:35,05:41:37,AU,145.26,46.6
46,M,02:22:25,05:41:36,DE,162.12,66
43,M,02:12:37,05:41:36,IT,169.92,65
31,M,02:33:06,05:41:39,IT,160.91,63.6
42,M,02:10:40,05:41:39,IT,165.27,77
39,M,02:16:04,05:41:40,DE,160.19,62.4
36,M,02:23:16,05:41:40,AU,161.63,77.3
25,M,02:22:05,05:41:40,IT,166.46,79.6
32,W,02:27:36,05:41:41,DE,154.36,55.2
46,W,02:21:56,05:41:41,IT,155.31,41.4
30,W,02:16:30,05:41:41,IT,155.73,51
66,M,02:24:43,05:41:42,IT,161.54,65.6
34,W,02:31:30,05:41:43,AU,143.15,46.9
32,W,02:30:43,05:41:43,DE,154.72,57.3
45,M,02:23:24,05:41:43,AU,165.4,62.6
39,W,02:26:34,05:41:44,AU,144.26,46.2
56,M,02:17:37,05:41:44,IT,163.36,65.6
55,M,02:16:56,05:41:44,IT,162.29,60.5
29,W,02:27:46,05:41:44,DE,154.63,59.7
25,W,02:26:50,05:41:46,DE,156.21,59.9
36,W,02:24:16,05:41:47,DE,154.15,60.1
44,M,02:23:36,05:41:46,DE,161.92,66.4
31,W,02:15:15,05:41:46,IT,154.62,41.5
25,W,02:19:15,05:41:46,DE,156.99,57.5
49,W,02:16:16,05:41:46,IT,155.95,46
46,M,02:19:56,05:41:49,AU,160.55,61.6
33,M,02:16:12,05:41:50,DE,160.49,65.6
25,W,02:23:51,05:41:50,IT,155,51
57,M,02:26:56,05:41:50,DE,160.97,64.5
65,M,02:24:16,05:41:51,AU,169.54,79.1
51,W,02:20:45,05:41:51,AU,145.73,46.1
59,M,02:17:24,05:41:51,DE,161.65,65.9
57,M,02:22:36,05:41:52,DE,164.03,67.7
22,M,02:16:27,05:41:52,AU,165.79,64.6
62,M,02:21:27,05:41:53,AU,166.03,61.9
53,M,02:21:16,05:41:53,DE,162.56,63.7
63,W,02:22:51,05:41:54,IT,155.19,46
45,M,02:16:05,05:41:55,IT,163.52,61.6
26,W,02:20:14,05:41:55,IT,157.09,51.6
37,M,02:16:00,05:41:55,IT,169.93,65.6
27,W,02:21:33,05:41:55,DE,155.26,60.6
67,M,02:37:04,05:41:56,DE,164.99,66.7
43,W,02:13:40,05:41:57,IT,154.59,46.3
43,W,02:22:42,05:41:57,AU,145.57,46.9
47,M,02:22:32,05:41:57,AU,161.96,62
39,M,02:26:02,05:41:57,DE,162.76,67.5
56,M,02:20:42,05:41:56,DE,160.72,67.9
72,M,02:13:25,05:41:59,AU,164.95,64.3
43,M,02:13:03,05:42:01,AU,167.14,62.1
44,M,02:36:26,05:42:02,IT,166.61,77.5
49,W,02:15:23,05:42:02,IT,154.47,49.4
54,W,02:14:14,05:42:03,AU,144.63,51.3
33,W,02:21:54,05:42:03,DE,154.36,60.5
59,W,02:22:16,05:42:04,IT,153.59,45.9
29,W,02:22:26,05:42:04,IT,154.41,41.7
60,M,02:25:05,05:42:05,IT,163.73,77.9
26,W,02:31:33,05:42:05,AU,143.66,49
43,M,02:16:14,05:42:06,AU,160.69,60
26,M,02:16:40,05:42:06,IT,164.64,63.2
29,W,02:21:15,05:42:06,IT,155.54,49.3
23,W,02:27:24,05:42:06,AU,146.27,44.7
52,W,02:26:29,05:42:06,IT,156.49,46.5
51,M,02:27:09,05:42:06,IT,161.04,77.4
39,W,02:14:51,05:42:06,AU,145.26,49.4
46,W,02:24:26,05:42:09,IT,157.43,41.6
66,M,02:27:43,05:42:09,DE,160.9,65.2
26,M,02:20:30,05:42:10,IT,169.65,60.6
36,W,02:31:24,05:42:10,IT,154.55,49.3
24,W,02:17:45,05:42:10,DE,153.46,57.9
45,W,02:27:45,05:42:10,AU,144.35,46.3
62,M,02:14:04,05:42:10,IT,161.62,75.2
26,M,02:14:15,05:42:10,AU,163.45,63
60,M,02:24:19,05:42:11,AU,167.69,62.5
41,W,02:23:16,05:42:11,DE,154.95,61.9
29,W,02:20:05,05:42:12,DE,155.6,53.9
49,M,02:29:26,05:42:12,AU,163.76,61.6
46,M,02:10:55,05:42:13,IT,160.03,67.5
53,W,02:29:30,05:42:13,IT,154,46.6
36,M,02:24:46,05:42:13,AU,161.14,76.2
41,W,02:31:26,05:42:14,AU,144.26,44.6
25,W,02:03:34,05:42:14,AU,144.47,46.6
49,M,02:23:30,05:42:14,AU,165.9,75.9
27,M,02:20:23,05:42:14,DE,160.7,93
26,M,02:02:47,05:42:14,DE,160.01,62.3
25,M,02:26:25,05:42:15,DE,164.55,66.9
44,M,02:24:09,05:42:15,IT,161.06,79.4
36,M,02:26:07,05:42:15,IT,164.99,79.4
49,W,02:26:47,05:42:16,AU,145.56,43.9
59,M,02:26:14,05:42:16,IT,161.12,79.7
36,M,02:16:41,05:42:16,IT,165.26,65.6
56,M,02:21:32,05:42:17,IT,166.66,62.6
37,W,02:21:01,05:42:17,IT,156.67,46.5
57,M,02:20:07,05:42:19,IT,165.25,63.6
46,W,02:19:12,05:42:20,IT,155.64,50.2
69,M,02:16:45,05:42:20,DE,162.76,62.1
40,M,02:29:41,05:42:20,AU,166.66,64.1
34,W,02:16:41,05:42:20,IT,156.03,46.1
66,M,02:35:30,05:42:20,DE,164.54,65.1
40,W,02:16:26,05:42:21,DE,154.62,59.7
67,M,02:24:05,05:42:22,DE,163.49,67.5
61,M,02:13:37,05:42:22,IT,166.92,79
37,W,02:26:49,05:42:22,IT,155.53,41.5
31,M,02:19:03,05:42:22,IT,165.05,77.1
50,W,02:22:11,05:42:22,DE,154.21,57.2
33,W,02:23:00,05:42:24,IT,155.03,49
31,M,02:30:27,05:42:24,IT,163.16,67.6
29,W,02:23:02,05:42:25,DE,152.24,61.5
53,M,02:17:07,05:42:25,AU,162.95,76.1
50,M,02:34:26,05:42:25,IT,161.96,62.6
69,M,02:23:06,05:42:26,IT,169.11,79.5
46,M,02:19:12,05:42:26,DE,167.66,63.6
30,M,02:11:37,05:42:26,IT,161.13,76.1
29,W,02:11:03,05:42:26,DE,154.36,59.6
29,W,02:22:55,05:42:26,IT,154.16,52.6
44,W,02:16:26,05:42:27,IT,154.66,45.5
30,M,02:23:55,05:42:27,AU,163.52,62.7
49,W,02:20:14,05:42:26,DE,155.06,60.1
36,M,02:23:57,05:42:29,IT,167.92,61.1
36,W,02:17:47,05:42:30,DE,155.3,56.5
42,M,02:23:03,05:42:30,DE,163.77,62.7
41,W,02:22:53,05:42:30,DE,155.95,56.5
47,W,02:27:36,05:42:30,AU,144.13,41.6
55,M,02:03:11,05:42:31,DE,160.16,60.9
25,W,02:10:57,05:42:31,IT,155.6,41.9
41,M,01:57:50,05:42:32,AU,169,65.1
29,W,02:25:19,05:42:33,DE,155.35,59.9
50,M,02:05:56,05:42:33,IT,164.16,64.1
29,M,02:20:25,05:42:34,AU,166.34,62.2
25,W,02:21:25,05:42:34,AU,144.42,45.5
26,W,02:29:52,05:42:34,IT,153.5,46.2
34,W,02:20:24,05:42:34,DE,155.61,59.7
59,M,02:17:54,05:42:35,IT,166.65,60.9
60,M,02:13:37,05:42:36,AU,161.99,64.6
37,M,02:17:10,05:42:37,AU,160.43,65.5
53,M,02:22:52,05:42:36,IT,165.25,62.9
27,W,02:15:11,05:42:39,IT,155.96,49.3
52,M,02:20:59,05:42:40,IT,161.77,63.5
36,M,02:22:09,05:42:40,AU,166.61,76.2
31,M,02:21:36,05:42:40,AU,167.02,62.2
36,W,02:20:40,05:42:40,AU,145.06,44.5
45,W,02:27:37,05:42:41,DE,156,59.6
46,W,02:30:29,05:42:41,IT,154.62,41.3
36,W,02:35:12,05:42:41,DE,153.05,60.3
23,W,02:10:55,05:42:41,IT,155.39,41.2
46,M,02:16:14,05:42:42,DE,166.66,91.4
46,M,02:13:47,05:42:42,DE,169.73,64.3
47,M,02:16:13,05:42:43,DE,163.05,90.1
53,M,02:27:06,05:42:43,DE,164.93,67.4
36,W,02:24:19,05:42:43,AU,144.4,41.3
36,W,02:22:32,05:42:43,DE,154.62,62.2
49,M,02:14:26,05:42:44,AU,161.07,61.1
27,W,02:29:50,05:42:45,IT,155.06,41.6
31,W,02:13:27,05:42:45,DE,155.6,56.3
26,W,02:20:16,05:42:46,IT,156.47,46
32,M,02:20:05,05:42:46,IT,162.99,61.5
43,W,02:26:13,05:42:46,AU,143.56,45.1
29,W,02:32:14,05:42:46,AU,143.67,46.5
30,W,02:24:35,05:42:47,DE,153.46,56.2
29,M,02:39:06,05:42:46,DE,164.25,62.2
36,M,02:12:07,05:42:46,AU,166.1,60
45,W,02:14:21,05:42:46,IT,155.73,50
53,M,02:26:35,05:42:46,AU,160.53,62.5
51,M,02:29:17,05:42:46,IT,161.51,67.4
27,W,02:16:24,05:42:49,DE,153.57,57.6
33,M,02:15:42,05:42:49,DE,166,66.6
45,M,02:09:46,05:42:49,DE,165.69,79.4
36,W,02:21:30,05:42:50,IT,153.67,46.2
67,M,02:21:46,05:42:50,AU,163.53,76.5
49,W,02:32:56,05:42:51,IT,156.31,46.2
46,W,02:25:02,05:42:51,AU,143.5,46.2
39,W,02:22:01,05:42:52,AU,145.2,50.3
57,W,02:24:04,05:42:52,IT,153.61,41.6
52,W,02:26:29,05:42:53,AU,144.59,45
36,W,02:21:13,05:42:54,AU,146.13,46.5
31,M,02:26:33,05:42:54,DE,162.54,64.4
51,M,02:26:56,05:42:54,AU,166.67,61.4
47,W,02:16:13,05:42:55,DE,153.99,57.6
30,W,02:25:52,05:42:55,DE,154.37,55.2
36,M,02:16:25,05:42:55,IT,166.05,62.9
27,M,02:07:57,05:42:55,DE,163.19,90.5
50,M,02:25:16,05:42:56,DE,162.37,62.6
40,W,02:21:00,05:42:57,IT,155.29,45.6
47,M,02:19:59,05:42:56,IT,162.6,60.4
53,M,02:16:10,05:42:56,IT,161.55,61
63,M,02:27:25,05:42:56,IT,163.93,62.5
47,W,02:25:01,05:42:56,DE,154.09,60.6
47,W,02:35:29,05:42:56,IT,153.94,41.2
26,M,02:32:24,05:42:59,DE,164.56,65.2
61,M,02:15:07,05:43:00,IT,164.96,62.7
62,W,02:23:44,05:43:01,IT,156.32,45.4
25,W,02:24:04,05:43:02,AU,144.66,43.7
43,W,02:20:33,05:43:02,AU,144.09,46.6
33,W,02:17:29,05:43:03,IT,155.43,46
30,W,02:27:27,05:43:03,DE,156.67,64
44,W,02:17:33,05:43:03,IT,155.06,46.6
33,W,02:20:05,05:43:03,IT,155.92,45.6
59,M,02:22:05,05:43:03,AU,165.27,60.6
54,M,02:17:36,05:43:04,IT,162.93,61
31,W,02:26:29,05:43:04,DE,153.52,63.1
26,W,02:15:56,05:43:05,DE,153.75,57.2
53,M,02:19:56,05:43:06,DE,164.97,91.5
31,M,02:16:09,05:43:06,DE,169.69,66.1
61,M,02:22:35,05:43:06,AU,160.02,67.3
51,W,02:30:55,05:43:06,IT,156.23,46.4
33,W,01:59:36,05:43:07,AU,144.3,52.6
30,W,02:25:54,05:43:06,IT,154.67,46.6
30,W,02:15:29,05:43:06,DE,156.27,61.7
34,M,02:30:32,05:43:09,IT,169.94,77.2
31,W,02:29:49,05:43:09,AU,146.03,45.6
77,M,02:27:32,05:43:09,DE,166.79,64.2
22,M,02:22:46,05:43:09,IT,162.1,66.3
29,W,02:21:31,05:43:10,IT,154.96,46.9
46,M,02:32:36,05:43:10,IT,162.59,76
45,W,02:27:59,05:43:10,DE,156.59,60
32,M,02:19:23,05:43:10,AU,167.54,61.4
40,M,02:24:22,05:43:11,DE,162.94,62.7
49,M,02:21:02,05:43:11,IT,162.63,79.1
43,M,02:06:12,05:43:12,DE,161.95,66.6
45,W,02:20:02,05:43:12,DE,155.07,62
43,M,02:26:41,05:43:13,IT,167.35,60.3
47,M,02:22:51,05:43:13,DE,160.51,93.3
49,M,02:14:34,05:43:13,DE,164.24,65.5
37,M,02:26:36,05:43:13,DE,166.4,62.6
31,M,02:20:56,05:43:13,IT,163.92,61.5
59,W,02:20:44,05:43:13,DE,154.5,59.5
65,W,02:16:56,05:43:14,DE,153.94,56.7
34,M,02:12:53,05:43:14,DE,160.56,92.9
51,M,02:16:40,05:43:15,DE,163.66,62.1
65,M,02:23:20,05:43:16,AU,165.66,76.1
59,M,02:14:10,05:43:16,DE,161.7,62.9
26,M,02:26:01,05:43:17,IT,162.69,62.9
31,M,02:06:17,05:43:17,AU,161.45,62.6
46,W,02:22:19,05:43:17,IT,153.47,46.9
40,W,02:26:25,05:43:16,IT,154.66,50.5
27,W,02:16:31,05:43:19,AU,145.66,50.6
46,W,02:26:41,05:43:19,IT,156.1,51.1
31,W,02:20:05,05:43:20,DE,156.15,56.9
27,W,02:19:07,05:43:20,AU,143.72,46.9
47,M,02:12:26,05:43:21,AU,169.63,65.2
39,W,02:30:29,05:43:21,IT,155.53,41.9
43,M,02:16:46,05:43:21,AU,169.56,62.6
49,W,02:30:40,05:43:21,DE,155.41,57.6
24,M,02:16:02,05:43:22,DE,162.22,93.1
56,M,02:46:11,05:43:24,AU,165.65,76.2
59,M,02:21:26,05:43:24,DE,164.21,66.6
60,M,02:32:42,05:43:25,IT,164.43,62
27,W,02:19:15,05:43:25,IT,155.75,46
46,M,02:16:06,05:43:26,DE,166.59,91.2
29,W,02:14:41,05:43:27,AU,145.19,46
39,M,02:26:57,05:43:27,IT,160.06,63
36,M,02:21:07,05:43:27,DE,160.34,92.5
51,M,02:37:31,05:43:27,AU,162.24,61.2
30,W,02:15:44,05:43:27,AU,144.35,46.9
43,W,02:16:34,05:43:29,DE,153.54,62.7
49,W,02:12:56,05:43:29,AU,144.9,45.9
41,W,02:25:29,05:43:29,IT,154.71,44.5
43,M,02:21:10,05:43:31,AU,169.73,64.2
33,W,02:19:09,05:43:31,DE,155.46,60.5
31,M,02:16:27,05:43:31,IT,166.57,62.4
39,M,02:11:16,05:43:31,AU,162.44,79.4
50,W,02:24:17,05:43:31,DE,155.27,57.3
34,W,02:27:16,05:43:31,AU,145.6,46.4
54,M,02:27:10,05:43:32,IT,162.37,60
23,M,02:20:31,05:43:32,DE,161.2,63.7
26,W,02:24:05,05:43:33,IT,154.75,46.7
45,M,02:22:20,05:43:33,AU,166.35,62.1
43,W,02:23:55,05:43:34,DE,154.7,56.2
57,M,02:17:06,05:43:34,IT,166.69,79.6
31,W,02:16:14,05:43:35,DE,153.3,60.7
40,W,02:27:36,05:43:35,IT,153.66,51.4
37,W,02:22:20,05:43:35,IT,154.74,49.6
32,W,02:25:46,05:43:36,IT,156.4,41.3
46,W,02:22:24,05:43:36,AU,143.6,46.9
37,M,02:10:46,05:43:37,AU,162.19,63.6
44,M,02:16:50,05:43:37,AU,163.37,62.1
46,W,02:20:46,05:43:36,DE,154.76,55.7
40,M,02:27:10,05:43:36,IT,162.44,60.5
24,W,02:24:40,05:43:39,IT,156.26,51.6
46,M,02:24:16,05:43:39,DE,169.73,64.9
41,M,02:26:35,05:43:39,IT,166.01,62.7
27,W,02:17:50,05:43:39,DE,154.44,60.3
26,M,02:19:46,05:43:39,DE,160.02,90.9
42,W,02:06:30,05:43:40,IT,153.79,46.6
36,W,02:16:36,05:43:42,AU,145.35,46
46,M,02:17:21,05:43:42,DE,160.56,67.7
31,W,02:21:49,05:43:43,IT,153.75,46.4
37,M,02:16:55,05:43:43,IT,165.93,79.6
37,M,02:31:10,05:43:44,AU,160.16,65.6
49,W,02:17:42,05:43:44,DE,156.21,60
40,W,02:31:34,05:43:45,AU,145.52,49.1
51,M,02:30:51,05:43:45,IT,160.77,79.2
50,M,02:12:35,05:43:46,DE,161.66,91.7
46,W,02:26:03,05:43:47,AU,144.76,45.6
39,W,02:21:01,05:43:47,IT,155.26,51.1
39,M,02:16:35,05:43:47,AU,169.05,60.6
41,M,02:24:19,05:43:47,DE,161.66,65.5
46,W,02:25:36,05:43:47,DE,157.57,55.1
25,W,02:16:45,05:43:46,IT,156.24,41.2
30,M,02:09:10,05:43:46,AU,159.6,75.6
60,M,02:16:19,05:43:49,AU,160.14,79.2
46,M,02:19:23,05:43:50,IT,162.49,76.4
31,M,02:10:23,05:43:50,DE,169.66,67.3
56,W,02:36:11,05:43:50,AU,145.95,45.2
39,M,02:22:16,05:43:50,IT,166.55,61
41,W,02:20:46,05:43:51,IT,155.06,41.5
27,W,02:17:11,05:43:51,IT,155.69,46.5
33,M,02:06:35,05:43:53,AU,165.55,76.7
60,M,02:20:23,05:43:53,IT,165.61,61
43,W,02:25:31,05:43:53,AU,144.3,50.9
46,W,02:24:24,05:43:54,DE,154.79,62.4
39,M,02:22:12,05:43:54,IT,166.94,62.2
32,W,02:32:49,05:43:55,IT,154.52,41.2
26,W,02:24:25,05:43:55,IT,155.21,45.5
46,M,02:20:03,05:43:55,IT,165.67,63.7
52,M,02:22:03,05:43:56,DE,161.26,66.6
59,M,02:21:12,05:43:56,AU,165.65,67.9
26,M,02:26:39,05:43:59,DE,163.12,66.9
34,W,02:21:06,05:43:59,IT,154.55,46.7
52,M,02:25:26,05:44:01,IT,160.4,64.1
46,W,02:26:34,05:44:02,IT,156.67,41.1
49,M,02:22:07,05:44:03,IT,166,64.1
31,M,02:23:10,05:44:03,IT,166.27,65.5
52,M,02:24:11,05:44:03,DE,160.23,94
36,M,02:13:52,05:44:04,DE,162.42,90.6
66,M,02:32:06,05:44:05,DE,161.63,91.7
43,W,02:27:45,05:44:06,DE,155.76,62.5
33,W,02:17:54,05:44:06,AU,145.49,46.4
31,W,02:32:06,05:44:06,AU,144.62,49
61,M,02:26:07,05:44:07,AU,162.54,61.1
39,M,02:06:34,05:44:07,AU,169.24,64.3
49,W,02:39:01,05:44:07,DE,156.54,56.7
33,M,02:17:19,05:44:07,DE,166.52,65.3
25,M,02:20:20,05:44:07,IT,164.09,62.6
43,W,02:22:59,05:44:06,DE,155.4,59.1
46,M,02:20:40,05:44:06,AU,164.36,61.3
30,M,02:20:40,05:44:09,AU,169.2,63.5
56,M,02:25:31,05:44:09,IT,167.91,61.7
31,W,02:16:46,05:44:10,DE,155.06,59.9
42,M,02:27:44,05:44:10,DE,166.42,61.4
54,M,02:23:04,05:44:10,DE,162.65,62.6
42,W,02:17:14,05:44:10,AU,143.76,45.6
30,M,02:27:09,05:44:10,AU,163.26,60.5
52,W,02:20:35,05:44:10,IT,156.34,46
57,W,02:31:20,05:44:10,DE,155.06,60.6
60,M,02:16:45,05:44:11,IT,167.36,91.3
30,W,02:26:56,05:44:11,IT,155.66,50.4
47,M,02:15:01,05:44:11,AU,165.57,63.5
50,M,02:06:05,05:44:12,IT,164.6,63.6
39,W,02:14:36,05:44:15,DE,155.47,57.3
26,W,02:16:37,05:44:16,DE,156.19,57
23,M,02:11:36,05:44:16,DE,165,64.2
53,M,02:19:19,05:44:16,DE,166.44,90.1
51,M,02:20:22,05:44:16,IT,167.69,62.3
56,M,02:16:39,05:44:16,AU,165.92,63.6
36,M,02:06:54,05:44:16,IT,160.26,64.2
26,M,02:04:01,05:44:16,AU,161.69,61.4
21,M,02:19:00,05:44:16,AU,162.65,62
31,M,02:24:17,05:44:16,IT,160.93,63.6
22,M,02:13:29,05:44:17,IT,169.79,61.6
34,W,02:31:06,05:44:17,AU,145.55,51.3
