age,gender,split,final,nationality,size,weight
63,W,02:25:59,05:46:28,AU,145.38,47
51,M,02:20:08,05:46:29,IT,176.1,80.8
57,M,02:23:04,05:46:29,IT,174.58,80.1
40,W,02:31:18,05:46:30,AU,146.69,50.8
47,M,02:22:45,05:46:30,IT,181.89,80
51,M,02:36:30,05:46:30,IT,170.73,86.1
58,M,02:24:24,05:46:30,IT,164.62,79.2
40,W,02:21:53,05:46:31,IT,153.99,48.5
48,M,02:32:48,05:46:31,AU,167.47,77.7
29,W,02:30:22,05:46:31,IT,155.38,43.8
62,M,02:29:54,05:46:32,DE,181.37,87.6
46,W,02:17:23,05:46:32,DE,158.19,58.5
49,M,02:25:54,05:46:32,IT,177.14,78.2
48,M,02:17:00,05:46:33,AU,170.8,76.5
58,W,02:27:29,05:46:34,DE,155.34,57.9
18,W,02:19:47,05:46:34,IT,154.46,49.3
41,M,02:17:43,05:46:34,IT,167.21,87.2
60,M,02:33:42,05:46:35,IT,166.91,78.8
59,M,02:27:27,05:46:35,AU,174.91,80.1
48,M,02:14:17,05:46:37,AU,184.33,86
46,W,02:24:13,05:46:37,IT,153.94,45.9
29,W,02:20:55,05:46:38,DE,156.15,58.6
53,M,02:19:43,05:46:38,AU,177,79.3
61,M,02:15:07,05:46:38,AU,172.35,79.4
29,W,02:30:41,05:46:39,IT,155.39,48.6
45,W,02:17:02,05:46:39,AU,144.42,49.7
41,W,02:39:30,05:46:39,AU,144.86,51.4
48,M,02:38:12,05:46:40,DE,178.85,88.9
57,W,02:27:38,05:46:40,DE,153.6,60.8
32,W,02:27:17,05:46:40,AU,143.41,51
28,M,02:25:33,05:46:40,AU,167.4,75.8
50,M,02:23:43,05:46:40,DE,181.01,86.3
50,M,02:14:38,05:46:40,IT,177.23,83
61,W,02:31:08,05:46:41,AU,144.17,47.6
32,W,02:26:02,05:46:42,IT,155.53,48.1
23,M,02:16:10,05:46:43,IT,177.4,89
44,W,02:36:37,05:46:45,AU,146.01,48.8
69,M,02:32:02,05:46:45,IT,180.6,80.9
33,M,02:21:49,05:46:47,AU,169.78,78.8
29,W,02:22:42,05:46:47,DE,157.07,59
58,M,02:33:23,05:46:47,DE,182.31,87.1
41,W,02:32:14,05:46:49,AU,144.43,46
40,W,02:26:58,05:46:49,IT,153.67,50
39,W,02:19:12,05:46:49,DE,153.7,58
63,M,02:34:48,05:46:50,AU,177.07,85
29,W,02:33:16,05:46:51,IT,155.77,48.8
26,W,02:33:09,05:46:51,DE,155.97,58.3
37,W,02:30:19,05:46:52,AU,144.6,49.3
51,M,02:27:52,05:46:52,AU,172.87,84.5
49,W,02:24:34,05:46:52,IT,153.66,46.9
55,W,02:25:56,05:46:53,AU,143.45,46.1
60,M,02:34:39,05:46:55,AU,171.87,85.3
29,M,02:29:49,05:46:55,AU,175.16,85.9
54,W,02:33:36,05:46:56,DE,154.19,58
44,W,02:22:06,05:46:57,IT,154.38,44.1
39,W,02:25:32,05:46:57,AU,144.66,50.5
57,M,02:21:19,05:46:58,DE,176.32,84
35,W,02:11:31,05:46:58,AU,144.24,50
41,W,02:23:44,05:46:58,DE,154.07,58.1
33,W,02:28:31,05:46:58,DE,156.77,54.8
33,W,02:20:47,05:46:59,IT,154.75,48.4
57,M,02:31:01,05:47:00,AU,172.87,79.7
30,W,02:23:58,05:47:00,DE,155.37,59.1
61,M,02:09:27,05:47:00,IT,172.89,80.5
31,W,02:15:25,05:47:00,IT,156.21,48.9
27,W,02:17:22,05:47:01,AU,145.02,47.9
51,W,02:22:28,05:47:01,AU,144.33,49.4
52,M,02:15:51,05:47:01,DE,180.22,88.1
43,M,02:07:34,05:47:02,AU,180.56,84.4
64,M,02:20:57,05:47:02,AU,168.69,85.5
45,W,02:30:03,05:47:03,IT,155.85,51
57,M,02:23:49,05:47:03,DE,178.2,80.2
32,W,02:23:10,05:47:03,AU,145.07,47.6
26,W,02:36:30,05:47:04,IT,155.22,44.5
35,W,02:21:14,05:47:04,AU,144.14,48.4
32,M,02:23:28,05:47:04,IT,173.25,81.1
41,W,02:23:21,05:47:05,AU,146.86,46.9
23,W,02:21:23,05:47:05,AU,146.47,47.2
54,W,02:23:13,05:47:05,DE,154.88,58.2
50,M,02:28:51,05:47:06,DE,181.83,91.7
43,W,02:23:23,05:47:06,IT,154.21,49.6
27,M,02:19:55,05:47:07,AU,172.86,80.8
38,W,02:27:51,05:47:07,IT,155.3,48.1
37,W,02:27:39,05:47:08,AU,145.9,48.4
45,W,02:20:54,05:47:08,DE,156.26,61.2
52,M,02:21:54,05:47:08,DE,183.25,83.7
35,W,02:26:21,05:47:09,DE,153.31,59.7
42,W,02:29:44,05:47:09,DE,152.79,56.4
40,W,02:24:37,05:47:09,AU,144.7,49.2
35,M,02:21:52,05:47:10,IT,169.44,81.4
47,M,02:18:17,05:47:13,IT,167.8,87.4
19,W,02:18:26,05:47:13,AU,144.31,49.7
41,W,02:18:26,05:47:14,AU,145.43,48.1
60,M,02:19:20,05:47:14,AU,169.61,81.1
37,M,02:18:05,05:47:15,IT,176.64,81.5
34,W,02:19:34,05:47:17,IT,153.72,47.8
56,W,02:30:09,05:47:17,DE,154.54,59.1
57,W,02:32:03,05:47:18,DE,155.59,62.1
41,W,02:17:08,05:47:18,AU,143.97,48
57,M,02:24:59,05:47:20,AU,175.07,82.1
60,M,02:24:04,05:47:21,AU,181.37,82.5
61,M,02:27:53,05:47:21,AU,171.4,84
33,M,02:12:19,05:47:21,DE,180.28,89.1
26,W,02:23:42,05:47:21,AU,145.48,47.2
47,M,02:32:49,05:47:22,DE,181.73,92.1
27,M,02:26:11,05:47:22,IT,175.72,85.3
36,M,02:18:16,05:47:22,IT,163.25,78.7
42,W,02:30:45,05:47:24,AU,145.58,48.1
40,W,02:29:00,05:47:24,DE,155.12,57.6
38,M,02:19:25,05:47:24,IT,169.98,78
36,M,02:10:29,05:47:24,DE,182.09,89
46,W,02:16:53,05:47:25,IT,153.9,48.1
57,M,02:16:25,05:47:25,AU,175.34,84.1
44,M,02:24:14,05:47:25,DE,180.98,93.4
52,M,02:10:26,05:47:26,AU,172.18,79.1
30,W,02:32:43,05:47:27,AU,146.66,46
52,M,02:26:24,05:47:27,IT,174.43,83.7
52,W,02:31:40,05:47:28,DE,155.79,60.4
61,M,02:29:01,05:47:28,AU,179.86,81.3
46,W,02:22:09,05:47:28,DE,154.19,58.4
37,W,02:24:08,05:47:29,AU,145.07,49.9
40,W,02:24:09,05:47:30,AU,147.07,46.2
37,W,02:27:06,05:47:30,DE,154.92,61.7
43,M,02:17:14,05:47:31,DE,185.52,82.3
37,W,02:23:41,05:47:32,DE,155.95,59.9
45,M,02:21:47,05:47:32,IT,180.6,79
24,W,02:36:19,05:47:32,DE,153.77,59.4
51,W,02:25:05,05:47:33,DE,155.03,59.5
57,M,02:30:51,05:47:35,IT,175.83,86
40,W,02:26:38,05:47:35,IT,154.94,49.1
60,M,02:34:38,05:47:35,IT,174.01,83.8
42,M,02:09:26,05:47:37,AU,177.4,80.1
53,M,02:27:51,05:47:38,IT,166.51,80
37,M,02:19:58,05:47:39,AU,176.8,76.8
44,W,02:24:04,05:47:40,AU,144.72,48.8
47,W,02:23:34,05:47:41,DE,154.65,57.7
34,W,02:10:01,05:47:41,IT,156.99,47.7
57,W,02:26:59,05:47:41,DE,153.2,56.5
44,M,02:30:41,05:47:42,DE,180.78,89.1
58,M,02:10:07,05:47:42,AU,178.81,82.7
48,M,02:35:52,05:47:44,IT,172.92,85.5
60,M,02:24:18,05:47:44,AU,179.35,82.7
51,M,02:13:42,05:47:45,AU,179.2,90.5
31,W,02:31:22,05:47:45,AU,144.36,50
50,M,02:25:08,05:47:46,DE,180.09,89.6
62,M,02:27:16,05:47:46,AU,171.02,78.3
31,W,02:32:50,05:47:46,DE,157.9,58.7
20,M,02:05:33,05:47:46,AU,172.61,80.8
55,M,02:24:57,05:47:46,AU,174.82,81.1
37,W,02:24:41,05:47:46,IT,155.06,48.3
41,W,02:23:57,05:47:47,AU,145.95,48.9
48,M,02:27:52,05:47:49,DE,182.44,83.7
37,W,02:28:00,05:47:49,DE,154.26,56.7
27,M,02:25:21,05:47:50,AU,166.17,81.2
28,W,02:19:00,05:47:50,DE,155.6,58.9
36,W,02:27:07,05:47:50,IT,154.19,50.8
61,M,02:25:41,05:47:51,IT,173.65,77.4
63,M,02:21:46,05:47:51,AU,176.21,80.8
51,M,02:22:56,05:47:52,DE,181.86,84.8
56,W,02:24:54,05:47:52,AU,144.45,45.8
36,M,02:05:22,05:47:53,DE,183.19,83.5
49,W,02:19:36,05:47:53,IT,154.54,49.6
29,M,02:23:57,05:47:54,AU,172.15,84.5
24,M,02:06:04,05:47:54,DE,183.15,89.5
39,W,02:32:41,05:47:54,DE,154.46,58.1
50,M,02:12:24,05:47:54,DE,186.13,83.3
31,W,02:27:19,05:47:56,IT,154.62,51.8
41,W,02:15:42,05:47:57,AU,145.88,49.5
42,M,02:27:47,05:47:57,AU,173.01,80.2
34,M,02:27:57,05:47:58,IT,177.56,80.5
34,W,02:29:08,05:47:58,AU,145.71,48.7
39,M,02:20:21,05:47:58,DE,182.61,84.1
37,W,02:24:03,05:47:58,IT,154.65,44
53,W,02:23:03,05:47:59,DE,155.45,62.2
40,W,02:19:53,05:47:59,DE,154.31,57.7
50,W,02:24:56,05:48:00,AU,144.73,47.6
34,W,02:33:07,05:48:00,IT,155.46,45.5
64,M,02:14:14,05:48:00,DE,181.55,91.3
26,M,02:24:46,05:48:00,IT,176.16,84.8
35,W,02:19:19,05:48:01,IT,154.74,48.7
59,M,02:20:38,05:48:01,DE,181.96,90.8
49,M,02:21:31,05:48:02,DE,185.37,84.5
43,W,02:22:39,05:48:02,DE,156.36,59.5
37,M,02:19:12,05:48:03,IT,183.51,79.1
45,M,02:23:06,05:48:04,DE,188.2,85.7
43,W,02:27:37,05:48:04,IT,154.76,46.1
48,M,02:13:55,05:48:04,DE,184.4,86.2
70,M,02:21:59,05:48:04,DE,180.51,83.5
45,W,02:25:36,05:48:04,DE,154.67,58.3
35,M,02:20:03,05:48:05,IT,174.13,81.4
51,M,02:27:45,05:48:05,DE,182.71,91.7
57,M,02:28:22,05:48:06,DE,184.86,84.9
35,M,02:17:09,05:48:06,DE,183.18,81
51,W,02:26:31,05:48:06,IT,153.63,49.1
51,M,02:18:52,05:48:06,AU,157.82,80.3
49,W,02:25:00,05:48:06,DE,154.56,58.7
31,M,02:18:57,05:48:07,AU,163.42,81.6
50,M,02:26:17,05:48:07,DE,180.24,85.2
48,M,02:18:51,05:48:07,DE,185.19,90.4
41,W,02:27:49,05:48:08,AU,142.9,49.9
28,W,02:19:58,05:48:08,AU,143.75,50.9
33,W,02:29:32,05:48:09,AU,145.5,46
45,M,02:21:52,05:48:09,DE,187.66,86.9
28,W,02:28:17,05:48:09,AU,144.78,48.1
23,M,02:26:11,05:48:10,DE,179.3,89
53,M,02:23:30,05:48:10,AU,167.53,87.4
44,M,02:15:49,05:48:12,IT,174.05,85.4
40,M,02:09:45,05:48:12,IT,167.93,81.8
41,W,02:22:51,05:48:12,DE,154.22,55.5
62,M,02:09:16,05:48:14,IT,169.13,80.2
35,W,02:30:19,05:48:14,AU,144.92,52.6
59,M,02:25:57,05:48:17,IT,161.68,79.8
46,W,02:33:03,05:48:17,DE,155.6,55.9
48,M,02:36:15,05:48:17,IT,171.72,81.8
49,W,02:27:17,05:48:17,AU,145.53,49.4
22,W,02:20:08,05:48:17,DE,154.71,59.1
39,M,02:13:46,05:48:18,DE,181.01,82.5
43,W,02:26:44,05:48:18,DE,153.6,57.4
47,M,02:20:36,05:48:19,IT,182.14,80.1
28,W,02:08:09,05:48:19,IT,155.97,49.3
45,M,02:21:27,05:48:19,IT,179.87,83.8
47,W,02:18:05,05:48:20,DE,153.97,60.4
42,W,02:37:19,05:48:20,AU,144.56,46.2
35,W,02:21:37,05:48:21,DE,155.27,56.1
38,M,02:29:22,05:48:21,AU,182.15,79
50,M,02:22:04,05:48:21,IT,173.03,84.1
51,M,02:21:19,05:48:22,AU,173.06,72.8
25,W,02:27:37,05:48:22,DE,154.21,61.8
58,M,02:26:26,05:48:22,IT,172.99,73.5
36,W,02:15:12,05:48:23,AU,144.31,47.7
51,M,02:26:56,05:48:24,DE,181.2,79.1
25,W,02:15:33,05:48:24,AU,143.74,45.9
37,W,02:28:57,05:48:25,AU,145.87,49.4
46,M,02:19:39,05:48:25,DE,180.79,91.7
62,M,02:23:10,05:48:25,IT,166.38,79.3
43,W,02:45:10,05:48:25,IT,156.86,47.5
38,W,02:31:25,05:48:25,DE,155.32,57
36,M,02:25:13,05:48:25,AU,174,85.2
23,W,02:18:56,05:48:25,AU,144.24,44.7
35,M,02:26:05,05:48:25,IT,174.61,82.4
47,M,02:21:42,05:48:26,AU,180.62,77.2
64,M,02:25:02,05:48:26,IT,172.72,79.7
38,M,02:26:49,05:48:26,IT,175.18,85
43,W,02:22:03,05:48:26,DE,154.37,58.9
56,M,02:23:18,05:48:26,IT,170.42,83.2
42,M,02:23:47,05:48:26,IT,178.08,81.3
24,M,02:20:45,05:48:27,AU,169.02,83.3
47,M,02:18:27,05:48:28,AU,170.1,82
53,M,02:08:55,05:48:28,IT,168.1,77.1
27,M,02:14:25,05:48:28,DE,181.44,82.8
38,M,02:26:17,05:48:30,AU,171.88,81.7
27,W,02:25:12,05:48:30,AU,145.28,47.6
64,W,02:22:24,05:48:30,IT,155.23,47.5
38,W,02:23:12,05:48:30,AU,146.79,47.4
34,W,02:25:31,05:48:30,DE,154.88,59.4
43,W,02:34:07,05:48:31,DE,154.85,61.8
52,M,02:20:34,05:48:31,DE,183.6,84.6
42,W,02:30:34,05:48:31,AU,144.3,48.8
47,W,02:24:23,05:48:31,AU,146.45,48.8
51,W,02:26:48,05:48:33,DE,156.5,57.5
62,M,02:26:12,05:48:33,AU,168.83,84.6
52,M,02:24:38,05:48:33,AU,175.56,83.4
22,W,02:10:33,05:48:34,AU,143.71,48
34,W,02:24:14,05:48:34,DE,156.35,60.2
31,M,02:18:11,05:48:35,DE,178.2,90
52,M,02:24:32,05:48:35,IT,173.39,82
46,W,02:26:05,05:48:35,AU,147.05,49.9
33,W,02:17:55,05:48:36,DE,154.31,55.5
48,M,02:16:22,05:48:36,AU,166.24,78
35,W,02:20:10,05:48:36,DE,154.57,59.2
38,W,02:28:39,05:48:37,DE,154.59,60
49,M,02:12:33,05:48:37,AU,173.91,84.9
22,W,02:19:00,05:48:37,IT,155.43,51.4
45,W,02:26:23,05:48:38,DE,155.05,62.6
49,M,02:22:41,05:48:38,DE,183.54,86.6
44,M,02:07:22,05:48:39,AU,173.98,84.5
43,M,02:29:53,05:48:40,AU,170.55,81.3
30,M,02:33:32,05:48:41,DE,180.85,90.2
43,M,02:13:10,05:48:41,DE,184.55,90.2
46,M,02:27:55,05:48:41,AU,168.91,77.5
52,W,02:35:07,05:48:41,AU,146.11,49.4
50,M,02:29:11,05:48:42,DE,180.3,87.3
26,W,02:29:32,05:48:43,IT,155.46,46.9
32,M,02:24:06,05:48:43,DE,181.46,90.2
46,W,02:28:05,05:48:43,AU,145.65,48.4
39,W,02:19:55,05:48:43,IT,156.08,48.4
30,W,02:19:30,05:48:44,IT,155.03,49.2
27,W,02:20:38,05:48:44,AU,146.43,47.5
28,W,02:25:09,05:48:44,AU,144.3,45
37,W,02:17:12,05:48:45,IT,155.96,48.1
57,M,02:24:37,05:48:46,DE,184.79,85.9
51,M,02:28:05,05:48:46,IT,184.78,76.3
33,M,02:32:00,05:48:46,AU,168.84,83.5
32,M,02:27:56,05:48:47,AU,169.74,78.7
35,M,02:26:43,05:48:48,IT,165.92,81
41,W,02:22:22,05:48:48,IT,153.78,44.9
38,M,02:12:55,05:48:49,DE,183.16,89.2
38,M,02:12:40,05:48:50,DE,178.91,92.1
19,W,02:22:11,05:48:51,AU,145.69,44.2
51,M,02:15:52,05:48:51,DE,181.37,90.3
53,M,02:21:56,05:48:52,IT,171.68,79.4
37,M,02:14:09,05:48:52,AU,172.2,80.6
37,W,02:23:40,05:48:52,DE,156.54,56.8
34,M,02:28:13,05:48:52,IT,176.86,83
38,W,02:24:46,05:48:52,IT,153.98,47.4
42,M,02:16:26,05:48:53,AU,173.8,86.7
51,M,02:12:12,05:48:54,AU,175.83,86.6
47,M,02:14:45,05:48:54,DE,182.63,79.1
34,M,02:31:05,05:48:54,DE,179.65,88.8
31,W,02:20:10,05:48:54,AU,144.78,45
52,W,02:27:21,05:48:54,DE,154.76,57.7
38,M,02:36:40,05:48:54,IT,168.26,87.2
45,W,02:35:18,05:48:54,DE,157.2,62.3
52,W,02:28:24,05:48:54,AU,147.07,47.7
53,W,02:19:06,05:48:55,IT,155.43,48.6
26,W,02:18:34,05:48:55,IT,154.41,46.6
61,M,02:32:03,05:48:55,IT,171.16,80.7
37,W,02:21:37,05:48:55,DE,155.84,61.5
64,W,02:31:19,05:48:56,DE,154.47,61.4
49,W,02:45:51,05:48:57,AU,147.1,45.7
38,W,02:23:46,05:48:57,DE,154.44,59.7
37,W,02:15:55,05:48:57,DE,155.56,57.7
26,W,02:32:25,05:48:57,IT,156.23,47.8
26,W,02:36:02,05:48:57,AU,146.21,45.7
35,M,02:28:34,05:48:57,IT,175.35,83.9
53,M,02:20:01,05:48:58,IT,166.38,83
36,M,02:29:22,05:48:58,DE,183.16,83.8
31,W,02:27:46,05:48:58,IT,154.68,49.5
49,W,02:28:59,05:48:59,IT,155.62,52.4
52,W,02:34:11,05:49:00,IT,155,48.3
48,W,02:35:51,05:49:01,DE,156.34,58.1
50,M,02:20:17,05:49:02,DE,182.1,85.9
41,W,02:27:20,05:49:02,AU,144.78,45
41,W,02:23:20,05:49:03,AU,145.52,51.1
39,W,02:19:21,05:49:03,IT,155.73,47.8
47,W,02:25:36,05:49:04,AU,145.96,43.8
48,M,02:17:28,05:49:04,IT,171.61,82.1
50,M,02:26:39,05:49:05,DE,182.69,83.2
24,M,02:27:47,05:49:06,DE,180.63,86.6
58,W,02:17:09,05:49:06,AU,145.28,48.9
51,M,02:21:37,05:49:07,AU,167.84,82.6
39,W,02:35:02,05:49:07,IT,155.07,51.6
56,M,02:22:49,05:49:09,IT,172.33,81.7
31,W,02:28:03,05:49:09,DE,153.78,59.4
48,W,02:23:04,05:49:10,IT,155.42,49.2
57,M,02:18:59,05:49:10,IT,169.16,80.8
32,W,02:30:41,05:49:11,DE,154.86,56.2
37,M,02:16:46,05:49:12,DE,185.24,91.5
45,M,02:15:30,05:49:13,IT,179.85,86.9
33,M,02:20:33,05:49:13,AU,177.49,78.4
41,W,02:12:34,05:49:13,AU,143.53,46.2
57,M,02:36:16,05:49:14,IT,178.23,82.1
54,M,02:26:50,05:49:14,IT,175,77.8
41,M,02:20:18,05:49:15,IT,179.46,80.8
43,M,02:11:03,05:49:15,AU,166.05,80.2
35,M,02:26:11,05:49:16,DE,183.28,90.1
31,M,02:03:03,05:49:16,AU,165.66,80.2
40,W,02:25:22,05:49:16,IT,156.82,48.4
49,W,02:25:27,05:49:16,IT,154.29,49.4
38,W,02:16:40,05:49:16,AU,143.55,47.4
37,M,02:21:56,05:49:17,IT,172.26,86
37,M,02:27:45,05:49:17,IT,167.18,75.9
36,M,02:22:42,05:49:17,IT,171.52,83.6
38,M,02:31:27,05:49:18,IT,172.8,82.2
38,M,02:15:39,05:49:18,DE,183.21,83.6
36,W,02:20:54,05:49:21,IT,153.33,46.5
34,W,02:20:27,05:49:22,DE,155.35,60.8
37,W,02:32:20,05:49:22,DE,154.82,55.8
42,M,02:05:33,05:49:23,AU,169.65,80.9
47,M,02:27:35,05:49:23,IT,172.43,80.3
20,M,02:19:55,05:49:24,IT,171.23,81.3
35,W,02:20:28,05:49:24,AU,143.79,47.6
53,M,02:19:41,05:49:25,AU,179,80.9
24,M,02:15:08,05:49:25,DE,178.76,86.1
34,M,02:17:07,05:49:25,DE,180.28,88.3
43,W,02:22:16,05:49:26,DE,154.62,60.2
51,W,02:30:10,05:49:26,DE,154.78,58.9
29,W,02:16:07,05:49:26,DE,154.11,60.3
27,W,02:32:22,05:49:27,IT,155.38,49.6
67,W,02:25:27,05:49:27,IT,156.28,46
40,M,02:21:40,05:49:27,IT,180.29,79.9
32,M,02:25:27,05:49:27,AU,180.05,75.3
25,W,02:18:58,05:49:27,DE,154.42,59.9
32,M,02:08:03,05:49:28,AU,167.81,82.3
40,W,02:46:11,05:49:28,IT,156.35,47.3
36,M,02:11:11,05:49:29,IT,173.24,80.4
34,W,02:18:25,05:49:29,DE,154.7,59.7
38,W,02:07:38,05:49:30,DE,154.35,57.2
54,W,02:29:02,05:49:30,IT,153.47,45.4
38,W,02:19:28,05:49:30,DE,154.34,61.6
26,M,02:23:50,05:49:30,DE,180.72,83.2
46,M,02:23:16,05:49:30,AU,183.12,81.4
61,M,02:29:56,05:49:31,DE,180.73,91.7
34,M,02:09:28,05:49:31,AU,167.49,76.4
51,M,02:21:53,05:49:32,DE,185.03,88.2
44,M,02:20:22,05:49:33,DE,182.83,82.9
49,M,02:31:15,05:49:33,DE,180.2,86.8
30,M,02:18:05,05:49:34,DE,184.17,85.4
24,M,02:27:22,05:49:34,IT,175.58,82.2
43,W,02:26:52,05:49:34,AU,141.93,48.1
45,M,02:13:43,05:49:35,DE,183.67,79.7
45,W,02:32:58,05:49:35,IT,154.43,46.9
48,W,02:27:45,05:49:37,AU,145.08,48.9
35,W,02:21:00,05:49:38,IT,154.28,44.4
42,M,02:29:52,05:49:39,AU,174.4,81.2
27,M,02:26:29,05:49:40,DE,181.24,89.6
35,W,02:28:39,05:49:41,AU,145.36,51.3
54,W,02:33:13,05:49:42,AU,145.18,46.2
44,W,02:21:29,05:49:43,AU,144.64,50.5
25,M,02:15:46,05:49:43,IT,175.92,79.3
41,W,02:30:00,05:49:43,DE,155.85,55.1
51,M,02:35:04,05:49:43,IT,177.98,78.7
44,M,02:20:22,05:49:44,IT,170.32,83.8
35,M,02:14:37,05:49:44,AU,169.54,81.6
29,W,02:22:26,05:49:44,AU,146.84,51
40,W,02:23:05,05:49:45,IT,156.15,48.8
29,W,02:34:12,05:49:45,AU,144.28,49.3
50,M,02:11:23,05:49:46,DE,180.5,86.6
31,W,02:27:50,05:49:46,DE,155.37,56.1
54,M,02:32:25,05:49:46,DE,177.54,84.3
34,W,02:15:19,05:49:47,AU,146.41,49.2
32,W,02:30:40,05:49:47,DE,154.99,61.3
28,W,02:24:48,05:49:48,DE,154.61,60.3
51,W,02:46:57,05:49:49,IT,154.9,49.2
24,W,02:24:30,05:49:50,DE,154.51,59
51,M,02:18:28,05:49:50,DE,184.17,85.7
36,W,02:29:00,05:49:50,DE,157.18,58.2
48,M,02:17:46,05:49:52,IT,167.08,84.3
55,M,02:17:23,05:49:53,AU,167.09,75.9
40,W,02:33:32,05:49:54,DE,156.56,56.8
75,M,02:27:19,05:49:54,IT,165.94,84
59,M,02:35:16,05:49:54,AU,174.09,82.4
24,M,02:20:14,05:49:55,DE,182.48,88.1
41,W,02:35:58,05:49:55,AU,144.71,50.8
27,M,02:08:18,05:49:55,AU,178.76,81.7
27,W,02:20:26,05:49:56,DE,153.73,59.9
43,W,02:23:23,05:49:56,AU,147.82,50
36,M,02:07:44,05:49:56,DE,182.46,92.8
56,M,02:34:42,05:49:57,IT,176.5,82.9
58,M,02:02:55,05:49:57,DE,182.63,88.7
24,M,02:42:31,05:49:58,DE,181.43,86.4
40,M,02:20:07,05:49:58,AU,164.6,83.4
44,M,02:34:23,05:50:01,IT,171.77,85.7
53,M,02:12:31,05:50:02,IT,172.3,77.8
43,M,02:14:10,05:50:03,AU,170.94,81.2
25,M,02:26:10,05:50:03,DE,183.4,88.3
48,W,02:23:50,05:50:03,DE,154.54,60
51,M,02:15:35,05:50:04,AU,182,83.1
47,M,02:15:57,05:50:04,IT,178.44,80.6
52,M,02:15:02,05:50:04,AU,169.14,78.6
43,M,02:33:50,05:50:05,AU,176,84.5
65,M,02:20:57,05:50:05,IT,176.85,78
44,M,02:29:40,05:50:05,DE,181.64,89.4
54,M,02:18:08,05:50:05,IT,172.38,82.6
27,M,02:17:49,05:50:05,DE,181.55,87.8
60,M,02:24:17,05:50:06,AU,172.4,78
24,W,02:17:02,05:50:06,DE,155.14,60.1
45,M,02:17:35,05:50:07,DE,180.4,85.2
57,M,02:28:39,05:50:08,DE,182.61,82.4
38,M,02:12:08,05:50:08,AU,165.88,81.9
46,W,02:23:08,05:50:08,DE,157.03,57.6
55,W,02:25:09,05:50:08,AU,146.05,51
39,W,02:27:02,05:50:09,AU,145.04,50.5
45,M,02:21:33,05:50:10,IT,174.28,82.5
52,M,02:26:43,05:50:10,DE,178.94,90.9
27,W,02:28:04,05:50:10,DE,155.28,59.3
37,M,02:29:04,05:50:10,DE,179.79,89.3
34,W,02:21:17,05:50:11,AU,146.29,48
34,W,02:45:25,05:50:12,IT,157.54,50
40,W,02:19:52,05:50:12,IT,155.51,50.2
39,W,02:41:23,05:50:13,AU,147.54,50.9
41,M,02:18:34,05:50:13,IT,174.25,84.9
41,W,02:28:39,05:50:14,DE,155.99,56.7
45,W,02:28:53,05:50:14,AU,145.43,47.7
45,M,02:19:50,05:50:14,DE,179.26,89.1
28,W,02:20:49,05:50:15,IT,155.31,49.8
28,W,02:25:04,05:50:16,IT,156.06,48.3
57,W,02:28:07,05:50:16,AU,143.64,45.5
44,M,02:23:27,05:50:16,DE,184.38,84.2
32,W,02:26:40,05:50:16,AU,143.7,49.3
45,M,02:23:25,05:50:17,IT,174.24,81
55,M,02:16:09,05:50:17,DE,183.92,82
45,W,02:34:23,05:50:18,IT,155.6,49.6
47,W,02:26:13,05:50:19,AU,146.41,46
52,M,02:30:38,05:50:20,AU,172.4,84.2
45,W,02:23:38,05:50:20,DE,155.83,60.6
32,W,02:05:25,05:50:21,IT,155.28,44.5
37,M,02:31:17,05:50:21,AU,181.06,81.6
51,M,02:22:56,05:50:21,IT,170.95,82.3
66,M,02:14:44,05:50:22,AU,168.1,80
57,M,02:27:57,05:50:22,IT,180.72,84.4
41,W,02:20:17,05:50:22,IT,155.04,51.2
38,W,02:29:56,05:50:22,DE,155.94,59
53,M,02:31:29,05:50:22,IT,172.62,78.9
46,M,02:19:44,05:50:22,IT,168.19,82.5
40,W,02:18:32,05:50:22,AU,144.15,51.3
55,W,02:40:11,05:50:23,AU,145.14,47.8
66,W,02:31:11,05:50:23,AU,145.47,50.7
47,M,02:32:32,05:50:26,DE,185.25,85.9
24,W,02:31:24,05:50:26,AU,145.38,52.2
45,M,02:20:44,05:50:27,AU,179.05,81.4
28,W,02:29:49,05:50:27,AU,145.57,50.5
24,W,02:26:46,05:50:28,IT,155.82,49.9
48,M,02:33:18,05:50:29,AU,171.19,79.7
44,W,02:22:44,05:50:29,AU,145.52,48.5
49,W,02:22:04,05:50:29,AU,142.17,47.8
39,M,02:17:05,05:50:30,DE,183.18,90.2
45,W,02:15:27,05:50:30,AU,145.08,46
53,M,02:29:35,05:50:30,AU,175.7,83.8
24,M,02:24:01,05:50:31,AU,179.66,80.9
51,M,02:18:19,05:50:33,AU,171.29,80.3
49,W,02:19:24,05:50:34,DE,156.67,57
39,W,02:15:03,05:50:35,IT,155.22,45.7
35,W,02:23:19,05:50:35,IT,155.25,50.7
53,M,02:22:03,05:50:36,DE,181.8,87.6
42,M,02:19:48,05:50:36,DE,180.57,93.4
43,W,02:34:39,05:50:36,DE,154.43,59.3
35,W,02:26:30,05:50:37,DE,155.73,58.6
30,M,02:17:35,05:50:37,DE,181.4,87.3
28,M,02:21:11,05:50:37,IT,175.24,83.9
46,M,02:22:17,05:50:37,IT,170.8,79.7
33,M,02:25:28,05:50:38,IT,168.53,80.2
